,formula,full_name,band_gap,formation_energy,nn_ave_eleneg,o2p_center_from_vbm,vacancy_formation_energy,charge
1692,Cs3GaO3,Cs3GaO3_Va_O1,2.7652,-1.7918229108990151,1.152682345968999,1.1952467384897871,2.6585870210035263,2
1693,Cs3GaO3,Cs3GaO3_Va_O2,2.7652,-1.7918229108990151,1.368666003408448,2.0094397544209035,1.5103695039975775,2
1694,Cs3GaO3,Cs3GaO3_Va_O3,2.7652,-1.7918229108990151,1.147523410796776,1.209305153216084,2.6391238433890143,2
1695,Cs3InO3,Cs3InO3_Va_O1,2.162,-1.6228296433990148,1.0806742389079749,0.8131442807694521,2.6184621975611218,2
1696,Cs3InO3,Cs3InO3_Va_O2,2.162,-1.6228296433990148,1.0714780534549535,0.8084876745712968,2.6152465035622003,2
1697,Cs3InO3,Cs3InO3_Va_O3,2.162,-1.6228296433990148,1.291208814847411,1.5622893014384072,1.9479313795529152,2
1698,Cs3TlO3,Cs3TlO3_Va_O1,1.721,-1.3588165867323485,1.0177236782920165,1.016817471577232,1.3514328854371094,2
1699,Cs3TlO3,Cs3TlO3_Va_O2,1.721,-1.3588165867323485,1.2191740627970171,1.5381944522650497,0.6941590089551788,2
1700,Cs3TlO3,Cs3TlO3_Va_O3,1.721,-1.3588165867323485,1.0343447315919527,0.9991333689248044,1.3393566846161322,2
1701,Cs6Ge2O7,Cs6Ge2O7_Va_O1,3.0572999999999997,-1.955927745505748,1.8372139095871296,2.6132137682028223,0.9727602042355604,2
1702,Cs6Ge2O7,Cs6Ge2O7_Va_O2,3.0572999999999997,-1.955927745505748,1.308838888828172,1.5181205732351406,2.3549337305776494,2
1703,Cs6Ge2O7,Cs6Ge2O7_Va_O3,3.0572999999999997,-1.955927745505748,1.2737514387069315,1.557822307412096,2.3127457671821436,2
1704,Cs6Si2O7,Cs6Si2O7_Va_O1,3.4442,-2.38790383483908,1.307232590920452,1.9356571815195789,3.400453375152022,2
1705,Cs6Si2O7,Cs6Si2O7_Va_O2,3.4442,-2.38790383483908,1.9097821348071764,3.5076203644962196,1.3418678511074211,2
1706,Cs6Si2O7,Cs6Si2O7_Va_O3,3.4442,-2.38790383483908,1.3401086576177912,1.8835480322680136,3.46742063153314,2
1707,Cs6Si2O7,Cs6Si2O7_Va_O4,3.4442,-2.38790383483908,1.3223868432825878,1.8399504589532645,3.494978347532891,2
1708,CsAlSiO4,CsAlSiO4_Va_O1,4.674899999999999,-3.1883621500615753,2.102163835370497,2.39786506938401,3.2367847970396837,2
1709,CsAlSiO4,CsAlSiO4_Va_O2,4.674899999999999,-3.1883621500615753,1.8842462960671509,2.4864837916854188,3.3810646305561884,2
1710,CsAlSiO4,CsAlSiO4_Va_O3,4.674899999999999,-3.1883621500615753,1.886712736944713,2.481598632847279,3.378057975085451,2
1711,CsAlSiO4,CsAlSiO4_Va_O4,4.674899999999999,-3.1883621500615753,2.0028858383364754,2.455512794576035,3.2986552010806576,2
1712,CsBO2,CsBO2_Va_O1,3.9296,-2.6054637117744255,1.8364608101788675,4.217811019469719,1.2963684222255822,2
1713,CsBO2,CsBO2_Va_O2,3.9296,-2.6054637117744255,1.3811742318426656,2.164494106944802,5.047833740978778,2
1714,CsBeAsO4,CsBeAsO4_Va_O1,3.9914,-2.2954097136330054,2.0637709368014594,2.5401353722620845,1.1602669759389412,2
1715,CsBeAsO4,CsBeAsO4_Va_O2,3.9914,-2.2954097136330054,2.01960060596143,2.5714787552936484,1.004837344608299,2
1716,CsBeAsO4,CsBeAsO4_Va_O3,3.9914,-2.2954097136330054,2.1750823634371104,2.440555456689672,0.1455938585429033,2
1717,CsBeAsO4,CsBeAsO4_Va_O4,3.9914,-2.2954097136330054,2.010787454927322,2.578551122059926,1.0945798230078334,2
1718,CsLi5(BO3)2,CsLi5(BO3)2_Va_O1,3.5902,-2.499420128066502,1.362320602446628,2.59199434719667,2.5855057046584737,2
1719,CsLi5(BO3)2,CsLi5(BO3)2_Va_O2,3.5902,-2.499420128066502,1.2891098434666748,2.6831533723087686,2.1250341582323133,2
1720,CsNa2BO3,CsNa2BO3_Va_O1,3.5757999999999996,-2.2313060886001637,1.2874669496287412,2.6312223309103437,2.8987212300623137,2
1721,CsNa2BO3,CsNa2BO3_Va_O2,3.5757999999999996,-2.2313060886001637,1.345609393300134,2.5216352304073997,3.4547208265153055,2
1722,CsSbO2,CsSbO2_Va_O1,2.3945000000000003,-1.8573301069827588,1.8755274292078843,2.790023883755725,0.2901362657081989,2
1723,CsTlO,CsTlO_Va_O1,1.4732000000000005,-1.1640747204214557,1.3207425225196885,1.9117024702670256,1.0774105680425312,2
1724,Ga2O3,Ga2O3_Va_O1,2.2114,-2.268996668999999,2.3894413671718,2.8345721001720285,0.3538878002447934,2
1725,Ga2O3,Ga2O3_Va_O2,2.2114,-2.268996668999999,2.3313459685068687,2.8870391212766604,-0.6841803673725178,2
1726,Ga2O3,Ga2O3_Va_O3,2.2114,-2.268996668999999,2.4005128617292173,2.4635876701348796,0.2207117570890133,2
1727,Ga2PbO4,Ga2PbO4_Va_O1,3.4200000000000004,-2.070018908571428,2.3666933300950235,2.5900641261439423,-0.0096903865058273,2
1728,Ga2PbO4,Ga2PbO4_Va_O2,3.4200000000000004,-2.070018908571428,2.350128133368874,2.489193764010925,0.1435790881525649,2
1729,Ga2PbO4,Ga2PbO4_Va_O3,3.4200000000000004,-2.070018908571428,2.3824577020851097,2.701914834825696,0.3714294623306167,2
1730,Ga4GeO8,Ga4GeO8_Va_O1,2.2165000000000004,-2.232362397307691,2.3793666061554513,3.090454798134748,0.6069895235660492,2
1731,Ga4GeO8,Ga4GeO8_Va_O2,2.2165000000000004,-2.232362397307691,2.590542132745094,2.867799700349588,-0.333438295266784,2
1732,Ga4GeO8,Ga4GeO8_Va_O3,2.2165000000000004,-2.232362397307691,2.328462466875143,2.9082201134507284,-0.8972251661709989,2
1733,Ga4GeO8,Ga4GeO8_Va_O4,2.2165000000000004,-2.232362397307691,2.5347687117833875,2.5584330016921335,-0.015676545974367,2
1734,GaBPbO4,GaBPbO4_Va_O1,3.1614,-2.299635754880952,2.388205813525239,3.322651171339009,-0.0702490606607306,2
1735,GaBPbO4,GaBPbO4_Va_O2,3.1614,-2.299635754880952,2.534567709111244,2.7772845186688273,-0.0467149495546812,2
1736,GaBPbO4,GaBPbO4_Va_O3,3.1614,-2.299635754880952,2.478020335777268,3.343252051043186,-0.1184800781260411,2
1737,GaSbO4,GaSbO4_Va_O1,0.9857999999999992,-2.0545152529166666,2.715256353492882,3.3752613355007526,-0.3025062322126399,2
1738,GaSbO4,GaSbO4_Va_O2,0.9857999999999992,-2.0545152529166666,2.654743646507118,2.841521717099752,-0.0700653378202438,2
1739,GePbO3,GePbO3_Va_O2,2.5365,-1.9292281530000004,2.6186738845561237,2.8269104136288705,0.35707660110073,2
1740,GePbO3,GePbO3_Va_O3,2.5365,-1.9292281530000004,2.6719584035434787,2.8677407307027503,-0.1522997003440347,2
1741,InBO3,InBO3_Va_O1,2.7299,-2.460089823833333,2.4200000000000004,2.938655761671348,0.944989817580405,2
1742,InSbO4,InSbO4_Va_O1,1.0142999999999995,-1.9531342274999997,2.6237116361147925,2.051755378146668,0.3656080119095048,2
1743,InSbO4,InSbO4_Va_O2,1.0142999999999995,-1.9531342274999997,2.5970296739771013,2.0861727336134797,0.1326721141507252,2
1744,InSbO4,InSbO4_Va_O3,1.0142999999999995,-1.9531342274999997,2.726488013665243,2.701140616259175,-0.340822269739665,2
1745,InSbO4,InSbO4_Va_O4,1.0142999999999995,-1.9531342274999997,2.7627706762428645,2.590412374144096,-0.3120198267977527,2
1746,K2Al2Sb2O7,K2Al2Sb2O7_Va_O1,3.4046000000000003,-2.5361834362307683,1.897459853782812,2.259956638137561,1.8665043447940872,2
1747,K2Al2Sb2O7,K2Al2Sb2O7_Va_O2,3.4046000000000003,-2.5361834362307683,2.039349228814054,1.6530687004716047,3.0483819103836303,2
1748,K2BeO2,K2BeO2_Va_O1,2.9366000000000003,-2.1087224357000003,1.0788354602723205,1.1404806477997904,5.465442887808198,2
1749,K2BeO2,K2BeO2_Va_O2,2.9366000000000003,-2.1087224357000003,1.1792865484720894,2.165033297398809,3.3856319953420235,2
1750,K2LiBO3,K2LiBO3_Va_O1,3.6622,-2.3490071212142856,1.2714838951610274,2.5262098679396505,2.5871372469554097,2
1751,K2LiBO3,K2LiBO3_Va_O2,3.6622,-2.3490071212142856,1.2992833897480602,2.2797618753094913,2.8601783104521226,2
1752,K2MgO2,K2MgO2_Va_O1,2.5940000000000003,-1.9796745647,1.0370545008364616,1.037646905077546,4.498153315564384,2
1753,K2Na4Be2O5,K2Na4Be2O5_Va_O1,2.5279,-2.0190970670928374,1.079207477104536,1.368427025468652,4.5105489192463235,2
1754,K2Na4Be2O5,K2Na4Be2O5_Va_O2,2.5279,-2.0190970670928374,1.2249327298458936,2.2681964729952075,3.395434467097263,2
1755,K2NaTlO3,K2NaTlO3_Va_O1,1.3018,-1.4404617283407233,1.056891181663265,1.121879618375898,1.703762061088567,2
1756,K2NaTlO3,K2NaTlO3_Va_O2,1.3018,-1.4404617283407233,1.044136746349314,1.1368770722414523,1.7303994829994256,2
1757,K2NaTlO3,K2NaTlO3_Va_O3,1.3018,-1.4404617283407233,1.1982290052571076,1.5421633781646564,1.1512761002277814,2
1758,K2O,K2O_Va_O1,1.7232,-1.2478575836666663,0.82,0.3385650409912411,4.953010645148932,2
1759,K2PbO2,K2PbO2_Va_O1,1.8729,-1.5445868726999992,1.5280700757987018,1.898156144499617,1.5914097511947336,2
1760,K2PbO2,K2PbO2_Va_O2,1.8729,-1.5445868726999992,1.22109028649284,1.2729591666383462,2.79862860117135,2
1761,K2PbO2,K2PbO2_Va_O3,1.8729,-1.5445868726999992,1.241948254313536,1.1819441292291633,2.771856004318714,2
1762,K2PbO2,K2PbO2_Va_O4,1.8729,-1.5445868726999992,1.6398893590728936,1.866650441134311,1.816501143337488,2
1763,K2PbO3,K2PbO3_Va_O1,1.2155999999999998,-1.595229126,1.701509820749311,1.1775017668774457,0.7618750202042581,2
1764,K2SnO3,K2SnO3_Va_O1,2.1971,-1.960791325583334,1.6419808485156369,1.9660257004440127,1.115145733327362,2
1765,K3AlO3,K3AlO3_Va_O1,2.9283,-2.2661893055714293,1.0800495065327116,1.0387619461920332,4.762640567091255,2
1766,K3BiO3,K3BiO3_Va_O1,2.9837,-1.6843301366428576,1.1934222549807096,1.288544118901772,2.645915281872235,2
1767,K3BiO4,K3BiO4_Va_O1,1.2363,-1.647860952375,1.461120754762638,1.335387766232374,0.8986797314759163,2
1768,K3BiO4,K3BiO4_Va_O3,1.2363,-1.647860952375,1.3596332206159163,1.1099608188972532,1.4254061805657128,2
1769,K3BiO4,K3BiO4_Va_O4,1.2363,-1.647860952375,1.7553476780368211,2.1460719008515103,-0.4402779335596345,2
1770,K3GaO3,K3GaO3_Va_O1,2.6601,-1.896276210928572,1.1061070957060146,1.0603584466270697,3.36522569960178,2
1771,K3GaO3,K3GaO3_Va_O2,2.6601,-1.896276210928572,1.333852158847869,1.8971655830202352,2.230336273067277,2
1772,K3SbO3,K3SbO3_Va_O1,3.2578,-1.824618118785715,1.2538072174838404,1.6317101373212508,2.59973497225578,2
1773,K4SnO4,K4SnO4_Va_O1,2.3496,-1.833078164111112,1.1516050551456698,0.9923581387123116,1.995238364607347,2
1774,K4SnO4,K4SnO4_Va_O2,2.3496,-1.833078164111112,1.1681144091918765,1.0352734729656528,3.092315816256432,2
1775,K4SnO4,K4SnO4_Va_O3,2.3496,-1.833078164111112,1.182490890443199,1.056643674357346,3.327839208492438,2
1776,K6MgO4,K6MgO4_Va_O1,1.7312,-1.5861545939090913,0.9224249235006576,0.7547089892170609,4.408550771379312,2
1777,K6MgO4,K6MgO4_Va_O2,1.7312,-1.5861545939090913,0.9188701482320633,0.7077045917073994,4.5835344105616525,2
1778,K6Si2O7,K6Si2O7_Va_O2,3.5319,-2.4870975168666662,1.294650795359,1.7793668779087084,4.15202592344761,2
1779,KAsO2,KAsO2_Va_O1,3.7234,-1.893294109499999,2.0428502601032266,3.2521215720271996,-0.6238892598899519,2
1780,KBO2,KBO2_Va_O1,4.124499999999999,-2.6493241330416666,1.808379796125676,4.31807050059917,1.7617824638606616,2
1781,KBO2,KBO2_Va_O2,4.124499999999999,-2.6493241330416666,1.393001769043842,2.1606247264216587,5.685230831825043,2
1782,KBa4Bi3O,KBa4Bi3O_Va_O1,0.7508999999999997,-1.305186875888889,0.917781080656919,2.7930401400975966,1.866315147198549,2
1783,KBa4Sb3O,KBa4Sb3O_Va_O1,0.9939,-1.4560364542222222,0.9278039844650452,2.6329159355440073,1.7074321381956588,2
1784,KBiO2,KBiO2_Va_O1,1.6872000000000005,-1.7274063657499994,1.6909699068975024,2.182037568463405,0.5347070813494796,2
1785,KInO2,KInO2_Va_O1,2.1456,-1.91814239325,1.635850705304314,1.3579253909924716,1.4623326561590266,2
1786,KLi2BO3,KLi2BO3_Va_O2,4.11,-2.4615572841190474,1.263958157242166,2.5014175908824923,2.389158381877936,2
1787,KLi3PbO4,KLi3PbO4_Va_O1,1.5082999999999998,-1.8470879364444448,1.553457002119542,1.7256615262604709,0.8078178780723371,2
1788,KLi3PbO4,KLi3PbO4_Va_O2,1.5082999999999998,-1.8470879364444448,1.281159833024811,1.512911135104135,1.956253556905459,2
1789,KLi3PbO4,KLi3PbO4_Va_O3,1.5082999999999998,-1.8470879364444448,1.2242356931611795,1.209322431491664,1.5931525107184004,2
1790,KLi3PbO4,KLi3PbO4_Va_O4,1.5082999999999998,-1.8470879364444448,1.1896122047059587,1.1017051414130348,2.0066241184357714,2
1791,KLi6BiO6,KLi6BiO6_Va_O1,1.6239,-1.9866970273571427,1.2837101265080295,1.5655095265237282,1.9982040882005152,2
1792,KMgBO3,KMgBO3_Va_O1,4.4397,-2.7871217324444446,1.640229748755042,2.3109804950418784,2.831152056912553,2
1793,KNa2GaO3,KNa2GaO3_Va_O1,2.6474,-1.935132645871921,1.1397465836804015,1.211066657191185,2.964285508028129,2
1794,KNa2GaO3,KNa2GaO3_Va_O2,2.6474,-1.935132645871921,1.360742949064231,2.119627629136315,1.835966215876172,2
1795,KNa2GaO3,KNa2GaO3_Va_O3,2.6474,-1.935132645871921,1.1333040014952391,1.2326162022518727,2.92182066305184,2
1796,KNaGeO3,KNaGeO3_Va_O1,2.9851,-2.117326609925288,1.8437766363678552,2.9868647661268186,0.5404177226887161,2
1797,KNaGeO3,KNaGeO3_Va_O2,2.9851,-2.117326609925288,1.2895395253474982,1.5852786746896497,1.8345381315928653,2
1798,KNaGeO3,KNaGeO3_Va_O3,2.9851,-2.117326609925288,1.4978200683451948,1.417702878339132,2.105067894565124,2
1799,KSbO2,KSbO2_Va_O1,1.8589,-1.8866991319999995,1.802212692901336,2.920970269980452,0.4420414198036104,2
1800,KSbO3,KSbO3_Va_O1,2.7925,-2.0533213286,2.2357932253282184,1.8010702005981054,0.5162380376148104,2
1801,KTlO2,KTlO2_Va_O1,0.8886000000000001,-1.3916903565833332,1.4993800130188202,1.6564606306879983,-0.346045799690813,2
1802,KTlO,KTlO_Va_O1,1.0755,-1.2013808837777784,1.3166777995745214,2.1122458826960884,1.1366669548090025,2
1803,Li2BeSiO4,Li2BeSiO4_Va_O1,5.9582,-2.9697805114583327,1.5815138258799837,2.287370800501437,2.078336457017685,2
1804,Li2BeSiO4,Li2BeSiO4_Va_O2,5.9582,-2.9697805114583327,1.5767993336371335,2.3139119668091293,2.658482438533027,2
1805,Li2BeSiO4,Li2BeSiO4_Va_O3,5.9582,-2.9697805114583327,1.5467056727564814,2.3039801600180567,2.8648529138900645,2
1806,Li2BeSiO4,Li2BeSiO4_Va_O4,5.9582,-2.9697805114583327,1.5400985073205262,2.309044243359462,2.9164370737281025,2
1807,Li2CaGeO4,Li2CaGeO4_Va_O1,4.031000000000001,-2.6042605814583326,1.4902274727239526,1.8246241203870817,1.5948667872004472,2
1808,Li2GeO3,Li2GeO3_Va_O1,3.4576,-2.322119386944445,1.7564349653506546,2.991069972713284,0.5305495481900779,2
1809,Li2GeO3,Li2GeO3_Va_O2,3.4576,-2.322119386944445,1.3652047087203154,1.5468594223209264,2.0582127658119433,2
1810,Li2MgGeO4,Li2MgGeO4_Va_O1,3.7342,-2.5282078089583333,1.5074619169487726,1.6489551223037804,2.550856753338458,2
1811,Li2MgGeO4,Li2MgGeO4_Va_O2,3.7342,-2.5282078089583333,1.4572596274391074,1.6992928168756496,2.8699542862404823,2
1812,Li2MgGeO4,Li2MgGeO4_Va_O3,3.7342,-2.5282078089583333,1.5319867475206712,1.6171333775852283,2.041976113049459,2
1813,Li2O,Li2O_Va_O1,4.8772,-2.061597913888889,0.98,1.168204519962669,4.776629150980302,2
1814,Li2PbO3,Li2PbO3_Va_O1,1.0986000000000002,-1.7885059302777786,1.4600216762273797,1.5874226460273682,-0.0731489430461125,2
1815,Li2PbO3,Li2PbO3_Va_O2,1.0986000000000002,-1.7885059302777786,1.4761435334040791,1.7061214971194472,-0.4529327161937169,2
1816,Li2Si2O5,Li2Si2O5_Va_O1,5.181900000000001,-3.0159132185185182,1.4450636453115957,1.6605604586914726,3.61192437563254,2
1817,Li2Si2O5,Li2Si2O5_Va_O2,5.181900000000001,-3.0159132185185182,2.5468374981907833,3.348491891953108,2.8428148470641306,2
1818,Li2SiO3,Li2SiO3_Va_O1,5.1448,-2.882895587777778,1.7543676249109714,3.765117542940948,1.749093315504266,2
1819,Li2SiO3,Li2SiO3_Va_O2,5.1448,-2.882895587777778,1.367848009345796,1.9439154367443665,2.842438281759154,2
1820,Li2SnO3,Li2SnO3_Va_O1,3.2893,-2.2246867915277777,1.3884706258381867,1.800804626980335,1.01217908000189,2
1821,Li2SnO3,Li2SnO3_Va_O2,3.2893,-2.2246867915277777,1.421818636299479,1.7373979170556284,0.8596810617546049,2
1822,Li2SnO3,Li2SnO3_Va_O3,3.2893,-2.2246867915277777,1.415499632138764,1.7283811814133587,0.906803238153447,2
1823,Li3AsO4,Li3AsO4_Va_O1,4.2397,-2.270408983125,1.5169493855184373,1.9209146331378673,1.8566778643698556,2
1824,Li3AsO4,Li3AsO4_Va_O2,4.2397,-2.270408983125,1.4626668024848646,1.9366917382193185,1.6939131029011718,2
1825,Li3AsO4,Li3AsO4_Va_O3,4.2397,-2.270408983125,1.471247625471115,1.951400765075329,2.4362732184772313,2
1826,Li3BO3,Li3BO3_Va_O1,5.2981,-2.5554420863095233,1.309903996244476,2.4966280991303913,2.7126472848666383,2
1827,Li3BO3,Li3BO3_Va_O2,5.2981,-2.5554420863095233,1.2733264597235097,2.570793878591606,2.496783921988745,2
1828,Li3BiO4,Li3BiO4_Va_O1,1.5349,-1.884712245,1.2065973707119009,1.428675806726367,0.7171589159517997,2
1829,Li3BiO4,Li3BiO4_Va_O2,1.5349,-1.884712245,1.6260762693038433,2.07351588992375,-0.4383315386074877,2
1830,Li3SbO4,Li3SbO4_Va_O1,3.2216999999999993,-2.2137175437499996,1.6490904880882649,2.4738478379801805,0.1739739280794863,2
1831,Li3SbO4,Li3SbO4_Va_O2,3.2216999999999993,-2.2137175437499996,1.249083567388437,1.5750525954426997,1.648734639787071,2
1832,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O1,4.785500000000001,-2.778116286666667,1.340732269050028,2.4144545403935864,2.284837357469431,2
1833,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O2,4.785500000000001,-2.778116286666667,1.3057261438173848,2.4188471647073015,2.3239600979535826,2
1834,Li4Ca(BO3)2,Li4Ca(BO3)2_Va_O3,4.785500000000001,-2.778116286666667,1.4787474353863248,2.4910067969527896,2.1665968232783475,2
1835,Li4GeO4,Li4GeO4_Va_O1,4.0272,-2.2978871192592587,1.3868120812400504,1.7684252098683788,2.92780901543601,2
1836,Li4GeO4,Li4GeO4_Va_O2,4.0272,-2.2978871192592587,1.3543613916205228,1.7241108942456838,2.2439525617398486,2
1837,Li4PbO4,Li4PbO4_Va_O1,1.3723,-1.919143204259259,1.3569145958822,1.4253715182763198,1.783163179577531,2
1838,Li4PbO4,Li4PbO4_Va_O2,1.3723,-1.919143204259259,1.3792494173530598,1.3452002584233933,1.1891615749453397,2
1839,Li5BiO5,Li5BiO5_Va_O1,1.5062,-1.9488605756060613,1.203554022203606,1.7397699228723302,0.0351933867830333,2
1840,Li5BiO5,Li5BiO5_Va_O2,1.5062,-1.9488605756060613,1.540209613620437,2.2017752713403484,-0.4812829479270605,2
1841,Li5BiO5,Li5BiO5_Va_O3,1.5062,-1.9488605756060613,1.225025306062086,1.5569234638985447,0.1111102175157189,2
1842,Li5SbO5,Li5SbO5_Va_O1,3.0783000000000005,-2.198206253787879,1.2491845381245323,1.9795843312888224,1.816595168966224,2
1843,Li5SbO5,Li5SbO5_Va_O2,3.0783000000000005,-2.198206253787879,1.6322392020531835,2.5550155181691467,0.6411534274606316,2
1844,Li5SbO5,Li5SbO5_Va_O3,3.0783000000000005,-2.198206253787879,1.2755332551970529,1.7738628893716877,1.525852525081684,2
1845,Li8SnO6,Li8SnO6_Va_O1,4.0517,-2.1430056621111113,1.1728702208159925,1.3628324117250872,2.6379995227395816,2
1846,LiAlO2,LiAlO2_Va_O1,4.6288,-3.082882981458333,1.4296001480574805,1.921063569350896,3.6133429573996856,2
1847,LiAsO3,LiAsO3_Va_O1,3.650700000000001,-1.986835451666666,2.233158903361803,2.5089847451795455,-0.8781958849960193,2
1848,LiBO2,LiBO2_Va_O1,5.501,-2.7379905412500003,2.017867839658265,3.950952674776848,1.3153154053380676,2
1849,LiBO2,LiBO2_Va_O2,5.501,-2.7379905412500003,1.380511775489672,2.1398734688602414,2.7721472049176428,2
1850,LiGaO2,LiGaO2_Va_O1,3.2567000000000004,-2.3788747770833334,1.5743574027522462,2.0062090249688924,1.8027162624249424,2
1851,LiGaO2,LiGaO2_Va_O2,3.2567000000000004,-2.3788747770833334,1.5232149763392335,2.0266717357714397,1.98229145822036,2
1852,LiGeBO4,LiGeBO4_Va_O1,4.3668,-2.4948268210714293,2.1423009090226213,2.7284502198952163,0.2278817313932823,2
1853,LiInGeO4,LiInGeO4_Va_O1,2.1927000000000003,-2.173107275119047,2.179260467474238,2.3440319972379275,-0.4259494999170857,2
1854,LiInGeO4,LiInGeO4_Va_O2,2.1927000000000003,-2.173107275119047,1.9411984979021404,2.1485906027408217,0.8516604951266005,2
1855,LiInGeO4,LiInGeO4_Va_O3,2.1927000000000003,-2.173107275119047,1.9675439401673396,1.935897082154968,1.3331370376094045,2
1856,LiInO2,LiInO2_Va_O1,1.9281999999999997,-2.0632245620833327,1.4302139050490523,1.639714659382878,0.920767508380906,2
1857,LiInSiO4,LiInSiO4_Va_O1,3.0281,-2.6540285472619045,2.1348981284626527,2.615830962606502,0.0980879765459674,2
1858,LiInSiO4,LiInSiO4_Va_O2,3.0281,-2.6540285472619045,1.9533932384269577,2.246415449729202,2.6597637921988375,2
1859,LiInSiO4,LiInSiO4_Va_O3,3.0281,-2.6540285472619045,1.9401956693506897,2.154711932666509,2.3479846859616145,2
1860,LiSb3O8,LiSb3O8_Va_O1,1.1262,-1.960145810277778,2.5763752285228496,2.7469254629996245,0.0197348816512525,2
1861,LiSb3O8,LiSb3O8_Va_O2,1.1262,-1.960145810277778,2.7927754650524235,3.559907060411964,-0.8653054829613551,2
1862,LiSb3O8,LiSb3O8_Va_O3,1.1262,-1.960145810277778,2.5571000482100716,2.735852057888418,0.100802340047728,2
1863,LiSb3O8,LiSb3O8_Va_O4,1.1262,-1.960145810277778,2.5187492582146556,2.795003904936185,0.3079623590763627,2
1864,LiSbO3,LiSbO3_Va_O1,2.3049999999999997,-2.118194097166666,2.185232051394197,2.4652643178020996,0.2658743965471202,2
1865,LiSbO3,LiSbO3_Va_O2,2.3049999999999997,-2.118194097166666,2.239950188964073,2.6229005923662303,0.158361908165729,2
1866,Mg(GaO2)2,Mg(GaO2)2_Va_O1,2.6435999999999997,-2.5373796199999994,2.057437557842043,2.164471286507033,1.568397404266948,2
1867,Mg(GaO2)2,Mg(GaO2)2_Va_O2,2.6435999999999997,-2.5373796199999994,2.164791428412206,2.4422308896483296,0.5316895875623331,2
1868,Mg(SbO2)2,Mg(SbO2)2_Va_O1,2.3566000000000003,-2.1705149424999997,2.247257477502938,2.5266811950259194,0.3529713400486751,2
1869,Mg(SbO3)2,Mg(SbO3)2_Va_O1,1.2204999999999997,-2.227293432222222,2.623422811678609,2.951558788863369,0.5134815583765788,2
1870,Mg(SbO3)2,Mg(SbO3)2_Va_O2,1.2204999999999997,-2.227293432222222,2.6181543766427833,2.9552288083076332,0.4549566474735829,2
1871,Mg2GeO4,Mg2GeO4_Va_O1,3.2892,-2.729311635,2.054104618635752,1.9219571448136403,1.2606893658574516,2
1872,Mg2GeO4,Mg2GeO4_Va_O2,3.2892,-2.729311635,1.988359071101306,2.036416461331928,1.897649026264609,2
1873,Mg2GeO4,Mg2GeO4_Va_O3,3.2892,-2.729311635,2.000085437055408,2.560866760737587,2.4786187019477275,2
1874,Mg2SiO4,Mg2SiO4_Va_O1,4.7105,-3.2217519799999996,2.0246774317016203,2.240792191255425,1.9125031733631792,2
1875,Mg2SiO4,Mg2SiO4_Va_O2,4.7105,-3.2217519799999996,1.9624047356842675,2.4262009460250775,2.83425739268932,2
1876,Mg2SiO4,Mg2SiO4_Va_O3,4.7105,-3.2217519799999996,1.978143668023242,2.739128908889802,3.6923094194226183,2
1877,Mg2SnO4,Mg2SnO4_Va_O1,2.6452,-2.6716233064285717,2.095557891012285,2.2622130596147794,1.56495872369636,2
1878,Mg2SnO4,Mg2SnO4_Va_O2,2.6452,-2.6716233064285717,1.967551878218179,1.545521679732672,2.5553996895718765,2
1879,Mg3(AsO4)2,Mg3(AsO4)2_Va_O1,3.7674,-2.457165634230768,2.338025179654921,2.013496418375219,0.2526684919741035,2
1880,Mg3(AsO4)2,Mg3(AsO4)2_Va_O2,3.7674,-2.457165634230768,2.2844127882122516,2.3976041183048076,1.954889242493969,2
1881,Mg3(AsO4)2,Mg3(AsO4)2_Va_O3,3.7674,-2.457165634230768,2.3589508755567294,2.0266475576627507,0.6440692488768005,2
1882,Mg3(AsO4)2,Mg3(AsO4)2_Va_O4,3.7674,-2.457165634230768,2.32432191979167,2.3127244859187024,2.001057605216363,2
1883,Mg3(BO3)2,Mg3(BO3)2_Va_O1,5.2993,-3.0366663284848485,1.9707507475268855,2.6416591668978153,1.297231907515601,2
1884,Mg3(BO3)2,Mg3(BO3)2_Va_O2,5.2993,-3.0366663284848485,1.9277663201587751,2.850843494361607,1.454353812755227,2
1885,MgAl2O4,MgAl2O4_Va_O1,5.2208,-3.374314229285714,2.023271694617387,2.037486965492664,2.4252258411282774,2
1886,MgAlBO4,MgAlBO4_Va_O1,6.1708,-3.1794655105952385,2.0794309741139076,2.457303791882284,1.7500927351289517,2
1887,MgAlBO4,MgAlBO4_Va_O2,6.1708,-3.1794655105952385,2.1534267881880895,2.973982215156041,1.3206251641102609,2
1888,MgAlBO4,MgAlBO4_Va_O3,6.1708,-3.1794655105952385,2.1190235037455056,2.974761815078296,1.2199110024160815,2
1889,MgGeO3,MgGeO3_Va_O1,2.3566000000000003,-2.560048076,2.4014902769604944,3.5800246206459025,-0.3149575537298601,2
1890,MgGeO3,MgGeO3_Va_O2,2.3566000000000003,-2.560048076,2.319051462619258,2.264710052985627,1.5853398657210789,2
1891,MgGeO3,MgGeO3_Va_O3,2.3566000000000003,-2.560048076,2.0764563078768257,2.732291460717855,1.198511289584356,2
1892,MgO,MgO_Va_O1,4.6587,-3.0533666124999996,1.31,1.800415362880493,3.647223827401248,2
