,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,Bi,Ag,O,vacancy_formation_energy,Hg,Au,Ge,Al,Pb,Zn,As,Cu,Sb,Mo,Tl,B,Ba,Ca,Pd,Cd,Pt,Ce,Hf,In,Ga,La,Ta,Mg,Si,Sc,Sn,Ti,Y,Zr,Nb,Na,Sr,V,Li,Be,W,Cr,Cs,K,Re,Rb,charge,vacancy_index
3614,Ba5Ta4O15,Ba5Ta4O15_Va_O2,4.819144333333333,29.538658333333338,2.9181999999999997,0.827206655539656,0.0,0.1647258324795044,0.0080675119808396,-3.440743283125,0.0349933707039361,0.0,0.9578186765239238,0.0071879527721401,-2.791513333333333,-1.3648829999999998,13.942246,1.801792734367341,0.8533625514755058,2.072536689828821,7.1288100000000005,2.541961,3.44,-2.791513333333333,-1.3325829999999996,0.89,2.408545230626069,0.0,0.0,0.388989361111004,0.2914257898055088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985289684041421,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.312481670484854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,87
3615,Ba5Ta4O15,Ba5Ta4O15_Va_O3,4.819144333333333,29.538658333333338,2.9181999999999997,0.827206655539656,0.0,0.1647258324795044,0.0080675119808396,-3.440743283125,0.0349933707039361,0.0,0.9578186765239238,0.0071879527721401,-2.982303333333333,-1.1235739999999996,11.801757,1.913412034610022,0.8587452494996681,2.0694449077894324,7.1288100000000005,2.541961,3.44,-2.982303333333333,-1.3072910000000002,0.89,2.414439265347916,0.0,0.0,0.3877608451400184,0.6550784262612024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2996903799708256,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3125487748891559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,71
3616,BaAl2Sb2O7,BaAl2Sb2O7_Va_O1,3.5020973333333334,5.562936999999999,3.2695000000000003,0.1292956730117178,0.0,0.7619711079771675,0.1087332190111149,-2.7688808362499993,0.009953877800251,0.0,0.8621264018205032,0.1279197203792456,-1.8652733333333331,-1.3539649999999996,18.581899,1.0373415571045022,0.767268741219404,2.2435777396880376,2.79283,2.045122,3.44,-1.8652733333333331,-1.466824,0.89,2.6281136891435875,0.0,0.0,0.3553205778188787,1.2891213620893254,0.0,0.0,0.0,0.2431466594247043,0.0,0.0,0.0,0.0,0.23486609608975,0.0,0.0,0.0,0.1666666666666668,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,323
3617,BaAl2Sb2O7,BaAl2Sb2O7_Va_O2,3.5020973333333334,5.562936999999999,3.2695000000000003,0.1292956730117178,0.0,0.7619711079771675,0.1087332190111149,-2.7688808362499993,0.009953877800251,0.0,0.8621264018205032,0.1279197203792456,-1.9510333333333332,-1.4448230000000004,17.45549,1.9497049353313984,1.5177588106485755,2.0252082817286667,2.6070733333333336,2.045122,2.05,2.56785,1.93485,1.61,2.0265908320338952,0.0,0.0,0.1425417254270544,2.6202542499326724,0.0,0.0,0.0,0.5066470832157706,0.0,0.0,0.0,0.0,0.350811191357175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,296
3618,BaBAsO5,BaBAsO5_Va_O1,3.1624103333333333,5.873728,3.5195000000000003,0.0316114726438881,0.0,0.4905319680623409,0.4778565592937709,-2.627202876979167,0.0076732315326015,0.0,0.9860816092313602,0.0062451592360385,-1.83007,-1.2392440000000002,12.96697,1.2047420416418655,0.815602940515119,2.314820248364252,2.5733866666666665,1.762031,2.04,2.5733833333333336,1.711844,2.04,3.325612670939345,0.0,0.0,0.3232521557053852,-0.4479926754729546,0.0,0.0,0.0,0.0,0.0,0.0,0.0004660033422852,0.0,0.0,0.0,0.0,0.5216748756556274,0.1546069652967021,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,95
3619,BaBAsO5,BaBAsO5_Va_O3,3.1624103333333333,5.873728,3.5195000000000003,0.0316114726438881,0.0,0.4905319680623409,0.4778565592937709,-2.627202876979167,0.0076732315326015,0.0,0.9860816092313602,0.0062451592360385,-1.7904099999999998,-1.2030690000000002,11.707415,1.2628411181934354,0.9343272759474132,2.37488640200072,3.387896666666667,2.777934,2.18,2.5733833333333336,1.711844,0.89,3.847976673389996,0.0,0.0,0.3570386874072334,-1.980413126599892,0.0,0.0,0.0,0.0,0.0,0.0,0.2321526904480355,0.0,0.0,0.0,0.0,0.2390963290733119,0.171712293071419,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,191
3620,BaBe2(BO3)2,BaBe2(BO3)2_Va_O1,3.0035853333333336,6.614782000000001,5.462999999999999,0.4659011173177312,0.0,0.3215928032894954,0.2125060793927734,-3.120560989848485,0.0077953914905098,0.0,0.9805012318577786,0.0117033766517113,-1.74781,-1.3521869999999998,12.431683,1.3417653626117272,1.0940394206162212,1.9875133667322735,2.050056666666667,1.89409,2.04,1.8678966666666668,1.355991,1.57,3.296243841007387,0.0,0.0,0.1758569865858928,0.5843381463018886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899818091474923,0.0700450712980406,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641161329685743,0.0,0.0,0.0,0.0,0.0,0.0,2,167
3621,BaBe2Si2O7,BaBe2Si2O7_Va_O2,3.0931116666666667,6.488955999999999,5.653700000000001,0.0373018783202677,0.0,0.1750191498181946,0.7876789718615379,-3.3066602608333335,0.0094974496240729,0.0,0.9827362981125674,0.0077662522633597,-1.7876166666666666,-1.6761730000000004,14.859062,1.1744910979520966,1.0212858428177576,2.1278745441649876,3.0624466666666663,3.221278,3.44,-1.82065,-1.6843500000000002,0.89,2.170805629393562,0.0,0.0,0.3145888824457188,1.6171214330426569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170790386798969,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597902939842198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548304367710922,0.0,0.0,0.0,0.0,0.0,0.0,2,63
3622,BaBe2Si2O7,BaBe2Si2O7_Va_O3,3.0931116666666667,6.488955999999999,5.653700000000001,0.0373018783202677,0.0,0.1750191498181946,0.7876789718615379,-3.3066602608333335,0.0094974496240729,0.0,0.9827362981125674,0.0077662522633597,-1.81377,-1.6141199999999998,14.478345,1.2776095905796392,1.0950018484566617,2.0713888722832077,3.0624466666666663,3.221278,1.9,1.88175,1.605387,0.89,2.3191452154611216,0.0,0.0,0.291633536371579,2.666392512483892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1908883129949314,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601157942572966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573623563761929,0.0,0.0,0.0,0.0,0.0,0.0,2,79
3623,BaBe2Si2O7,BaBe2Si2O7_Va_O4,3.0931116666666667,6.488955999999999,5.653700000000001,0.0373018783202677,0.0,0.1750191498181946,0.7876789718615379,-3.3066602608333335,0.0094974496240729,0.0,0.9827362981125674,0.0077662522633597,-1.80297,-1.5726449999999996,13.444934,1.3577832059931272,1.2445150829952003,2.043594475797828,3.0624466666666663,3.231241,1.9,1.88175,1.599352,1.57,2.9169485351081157,0.0,0.0,0.2314664333448911,1.787564992318555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556688799434672,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2382032842558763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4746614024557655,0.0,0.0,0.0,0.0,0.0,0.0,2,95
3624,BaBeSiO4,BaBeSiO4_Va_O1,3.002328666666667,6.357035666666667,4.6335,0.0916969125638068,0.0,0.2119790740068278,0.6963240134293653,-3.324616174999999,0.0092596202101845,0.0,0.9846552492647668,0.0060851305250486,-1.92094,-1.4730220000000005,15.222471,1.3821720574528218,0.9807319971470158,1.9702704193946723,3.0463133333333334,2.7172289999999997,3.44,-1.89361,-1.389493,0.89,2.6515454803051592,0.0,0.0,0.2622073303690812,2.137953560305449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524410954424326,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472807772889241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380707968995621,0.0,0.0,0.0,0.0,0.0,0.0,2,215
3625,BaBeSiO4,BaBeSiO4_Va_O2,3.002328666666667,6.357035666666667,4.6335,0.0916969125638068,0.0,0.2119790740068278,0.6963240134293653,-3.324616174999999,0.0092596202101845,0.0,0.9846552492647668,0.0060851305250486,-1.89361,-1.389493,19.023837,1.2670837365958922,0.9185206680955308,2.036395173076552,3.0463133333333334,2.7172289999999997,3.44,-1.92094,-1.5018000000000002,0.89,2.6104378530900005,0.0,0.0,0.2873657182513863,2.339333535800589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257580561410862,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2501113882496906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2367648373578369,0.0,0.0,0.0,0.0,0.0,0.0,2,179
3626,BaBeSiO4,BaBeSiO4_Va_O3,3.002328666666667,6.357035666666667,4.6335,0.0916969125638068,0.0,0.2119790740068278,0.6963240134293653,-3.324616174999999,0.0092596202101845,0.0,0.9846552492647668,0.0060851305250486,-1.8819533333333336,-0.9971680000000004,10.25709,1.2480636404126897,0.8711029356279743,2.051428678277335,3.0463133333333334,2.7172289999999997,3.44,-1.92094,-1.5018000000000002,0.89,2.5551493774155816,0.0,0.0,0.2916843132363837,1.707736540373698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2176274068610825,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544413611843445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2362469187181892,0.0,0.0,0.0,0.0,0.0,0.0,2,251
3627,BaBiBO4,BaBiBO4_Va_O1,4.219329666666666,11.615303333333332,3.5113000000000003,0.1107715961383794,0.0,0.7885410338399749,0.1006873700216452,-2.6110980834523803,0.0331684661127311,0.0,0.9324628047099276,0.034368729177341,-1.96634,-1.548387,15.486203,1.2069525171013364,0.934640286709184,2.2408053105451655,3.5120400000000003,2.093478,3.44,-1.96634,-1.4544490000000003,0.89,2.95382701364722,0.2143288283337557,0.0,0.3018032623380254,-0.0753805680123356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947960135357017,0.1890718957925171,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,431
3628,BaBiBO4,BaBiBO4_Va_O3,4.219329666666666,11.615303333333332,3.5113000000000003,0.1107715961383794,0.0,0.7885410338399749,0.1006873700216452,-2.6110980834523803,0.0331684661127311,0.0,0.9324628047099276,0.034368729177341,-1.9844533333333336,-1.4005859999999997,17.487595,1.1726001938552035,0.6826025573250469,2.1205169417148215,3.5120400000000003,2.10365,3.44,-1.9844533333333336,-1.4005859999999997,0.89,1.1874519924429037,0.2227276928871806,0.0,0.3553191585087293,1.0767551263462936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063278951786998,0.3586741968170921,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,415
3629,BaCa(GaO2)4,BaCa(GaO2)4_Va_O1,3.587806666666667,8.482289000000002,3.1133000000000006,0.0133199517860997,0.0,0.2917654805110499,0.6949145677028501,-2.6343520764285713,0.0685969193810052,0.0,0.9270722822752966,0.0043307983436983,-1.9638833333333336,-1.2315870000000002,14.065689,1.3550268519053557,0.8425486867101559,2.051275958071092,2.6953633333333333,1.6513930000000006,1.81,2.480683333333334,1.5198429999999998,0.89,2.0898892246455905,0.0,0.0,0.2746951116394928,1.0832481947718993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948554897244706,0.1471728683392196,0.0,0.0,,0.0,0.0,0.0,0.4832765302968169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,287
3630,BaCa(GaO2)4,BaCa(GaO2)4_Va_O2,3.587806666666667,8.482289000000002,3.1133000000000006,0.0133199517860997,0.0,0.2917654805110499,0.6949145677028501,-2.6343520764285713,0.0685969193810052,0.0,0.9270722822752966,0.0043307983436983,-1.9583233333333336,-1.0774160000000004,14.273608,1.353992127998768,0.8074197290783288,2.049749882923683,2.6953633333333333,1.6513930000000006,3.44,-1.9583233333333336,-1.1298820000000005,0.89,1.950754625902917,0.0,0.0,0.2799431409410894,1.44466770591472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965228312526311,0.0441437432813226,0.0,0.0,,0.0,0.0,0.0,0.4793902845249568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,239
3631,BaCa(GaO2)4,BaCa(GaO2)4_Va_O3,3.587806666666667,8.482289000000002,3.1133000000000006,0.0133199517860997,0.0,0.2917654805110499,0.6949145677028501,-2.6343520764285713,0.0685969193810052,0.0,0.9270722822752966,0.0043307983436983,-1.9762,-1.2376139999999998,14.553163,1.4547422931341236,0.8747034629229434,2.0079246625902845,2.6953633333333333,1.6513930000000006,1.81,2.480683333333334,1.5198429999999998,0.89,1.942056585405768,0.0,0.0,0.2527311261581296,0.6370192090111773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0941800786799534,0.1572609884714934,0.0,0.0,,0.0,0.0,0.0,0.4958278066904236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,335
3632,BaCdO2,BaCdO2_Va_O1,5.353496333333332,12.162706666666669,0.9424,0.0523926658392451,0.0,0.4143529229664953,0.5332544111942598,-2.1459757218749997,0.1319523677380228,0.0,0.8576859085039614,0.0103617237580158,-2.4588966666666665,-1.2611359999999996,14.451064,2.150341011000411,1.104224610542091,1.4836512633527517,2.691216666666667,1.4875360000000004,1.69,2.270513333333333,1.0942399999999992,0.89,2.04772337343998,0.0,0.0,0.0595562132120411,0.7836973407833192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3882151372104006,0.0,0.0,0.5522286495775584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,71
3633,BaCdO2,BaCdO2_Va_O2,5.353496333333332,12.162706666666669,0.9424,0.0523926658392451,0.0,0.4143529229664953,0.5332544111942598,-2.1459757218749997,0.1319523677380228,0.0,0.8576859085039614,0.0103617237580158,-2.5028333333333332,-1.32001,14.073922,1.8740717345583984,0.9895300928765116,1.5024896248056172,2.691216666666667,1.4875360000000004,1.69,2.270513333333333,1.0942989999999997,0.89,1.6226305143930218,0.0,0.0,0.1289571443732494,1.4578866207060062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5164817223094621,0.0,0.0,0.3545611333172885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,95
3634,BaCeO3,BaCeO3_Va_O1,5.079621666666667,20.415422333333336,2.8160000000000003,0.0099833251543794,0.9727339579150284,0.015871576511442,0.0014111404191492,-3.5906097180000005,0.0198081268893455,0.115124484256357,0.8600116466581115,0.0050557421961855,-2.7434433333333335,-1.3134550000000005,15.747324,1.7854921128479997,0.8495086272434936,1.8350108684217412,5.589683333333333,2.368728000000001,1.12,2.6318699999999997,1.537972,0.89,1.4264059625723655,0.0,0.0,0.3406110854063781,1.3419628257598664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326986303135028,0.0,0.0,0.0,,0.3324026114585937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,215
3635,BaCeO3,BaCeO3_Va_O2,5.079621666666667,20.415422333333336,2.8160000000000003,0.0099833251543794,0.9727339579150284,0.015871576511442,0.0014111404191492,-3.5906097180000005,0.0198081268893455,0.115124484256357,0.8600116466581115,0.0050557421961855,-2.7390566666666665,-1.29319,15.409308,1.8392315870370803,0.8740352270816812,1.810524567323138,5.589683333333333,2.368728000000001,1.12,2.6318699999999997,1.537972,0.89,1.4759702902994876,0.0,0.0,0.3309388111095452,1.307034937595119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358846715261189,0.0,0.0,0.0,,0.3331765173643359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,359
3636,BaGa2B2O7,BaGa2B2O7_Va_O1,3.249229666666667,5.34026,4.0867,0.018472530652418,0.0,0.2349704659825318,0.7465570033650502,-2.7636706123611106,0.0549724172304633,0.0,0.9363002893417236,0.0087272934278132,-1.9437066666666667,-1.2361649999999995,14.374426,1.3769630560440962,0.7841143870594217,2.0813793101847797,2.824356666666666,1.7861770000000003,1.81,2.7047033333333332,1.584448999999999,0.89,1.866419096298746,0.0,0.0,0.3044433209029994,0.5244875016673147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001383594241481,0.2444512234289824,0.0,0.0,0.0,,0.0,0.0,0.0,0.4509670962438701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,63
3637,BaGa2B2O7,BaGa2B2O7_Va_O2,3.249229666666667,5.34026,4.0867,0.018472530652418,0.0,0.2349704659825318,0.7465570033650502,-2.7636706123611106,0.0549724172304633,0.0,0.9363002893417236,0.0087272934278132,-1.7264100000000002,-1.1191259999999996,14.490749,1.3299595834295432,1.0218558528962665,2.183171644268999,2.7047033333333332,1.7861770000000003,2.04,2.1914866666666666,1.704633,0.89,4.10971585937684,0.0,0.0,0.2379679082305474,-0.1714939903054362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750756397119862,0.1597646122614681,0.0,0.0,0.0,,0.0,0.0,0.0,0.0271918397959983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,67
3638,BaGa2B2O7,BaGa2B2O7_Va_O3,3.249229666666667,5.34026,4.0867,0.018472530652418,0.0,0.2349704659825318,0.7465570033650502,-2.7636706123611106,0.0549724172304633,0.0,0.9363002893417236,0.0087272934278132,-1.7811266666666663,-1.170916,14.138867,1.4412086096964671,0.996627122631224,2.177652698351102,2.824356666666666,1.7861770000000003,2.04,2.1914866666666666,1.584448999999999,0.89,3.0107618446602507,0.0,0.0,0.2400070311935577,2.038229010513046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167829078655056,0.1298030775037642,0.0,0.0,0.0,,0.0,0.0,0.0,0.2134069834371724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,91
3639,BaGa2B2O7,BaGa2B2O7_Va_O4,3.249229666666667,5.34026,4.0867,0.018472530652418,0.0,0.2349704659825318,0.7465570033650502,-2.7636706123611106,0.0549724172304633,0.0,0.9363002893417236,0.0087272934278132,-1.7801566666666666,-1.2290869999999998,13.124292,0.9984418447480568,0.6468963743482881,2.413505392208307,2.824356666666666,1.704633,3.44,-1.7801566666666666,-1.2293079999999996,1.81,2.8267349497719536,0.0,0.0,0.3514155248752925,1.7084293994668385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881159973107915,0.0386615138259805,0.0,0.0,0.0,,0.0,0.0,0.0,0.3218069639879354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,95
3640,BaGa4O7,BaGa4O7_Va_O1,3.3827010000000004,6.3842946666666665,2.4256,0.0132385145178764,0.0,0.2698771399174728,0.716884345564651,-2.486273411249999,0.0428486235223886,0.0,0.9543718376526328,0.0027795388249788,-1.9701333333333333,-1.060823,16.068654,1.5650258239699903,0.8513563107661692,2.184562762634154,2.763263333333333,1.6223810000000007,1.81,2.71331,1.437322,1.81,3.418343293318623,0.0,0.0,0.2515226742867062,-0.0165159549024598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384991265795408,0.0,0.0,0.0,,0.0,0.0,0.0,0.7099781991337532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,287
3641,BaGa4O7,BaGa4O7_Va_O2,3.3827010000000004,6.3842946666666665,2.4256,0.0132385145178764,0.0,0.2698771399174728,0.716884345564651,-2.486273411249999,0.0428486235223886,0.0,0.9543718376526328,0.0027795388249788,-1.95651,-1.2139129999999998,15.455715,1.4452266731027483,0.921149635604678,2.031120713759927,2.71331,1.8117590000000003,1.81,2.62214,1.6223810000000007,0.89,2.3815695472863627,0.0,0.0,0.2681683123576677,1.6168960199234532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347756906337734,0.0,0.0,0.0,,0.0,0.0,0.0,0.4970559970085588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,263
3642,BaGa4O7,BaGa4O7_Va_O3,3.3827010000000004,6.3842946666666665,2.4256,0.0132385145178764,0.0,0.2698771399174728,0.716884345564651,-2.486273411249999,0.0428486235223886,0.0,0.9543718376526328,0.0027795388249788,-1.9011766666666663,-1.1359579999999996,18.732895,1.1750130831655226,0.6933263396372591,2.2079276758982274,2.763263333333333,1.8117590000000003,1.81,2.62214,1.437322,0.89,2.430248638420524,0.0,0.0,0.3301446271626306,1.7129957041069055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1524000721487616,0.0,0.0,0.0,,0.0,0.0,0.0,0.5174553006886077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,251
3643,BaGeO3,BaGeO3_Va_O1,3.3553223333333335,7.684764333333334,3.4095,0.0307030268482592,0.0,0.4064111603519664,0.5628858127997742,-2.6960020335,0.03657133020442,0.0,0.9588349976532587,0.0045936721423207,-1.9101366666666664,-1.204643,17.523655,1.2325977130757173,0.7638789942234206,2.0186865948217916,3.08473,1.848795,3.44,-1.9423033333333333,-1.2081489999999997,0.89,1.490996637447907,0.0,0.0,0.3352005956730904,1.093834882849702,0.0,0.0,0.2445759605851884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202234437417212,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,71
3644,BaGeO3,BaGeO3_Va_O2,3.3553223333333335,7.684764333333334,3.4095,0.0307030268482592,0.0,0.4064111603519664,0.5628858127997742,-2.6960020335,0.03657133020442,0.0,0.9588349976532587,0.0045936721423207,-1.9007166666666664,-1.2081489999999997,18.753249,1.2746207109223158,0.7909888872326728,2.0131570978094837,3.08473,1.848795,3.44,-1.9423033333333333,-1.204643,0.89,1.4936078308699072,0.0,0.0,0.3269813105530585,2.0705808488734525,0.0,0.0,0.2583524606242717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4146662288226698,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,95
